-53.7163303543078,-32.9174095771048
-58.2044105482111,-24.1090562390006
-61.2593049850536,-14.707057922922
-62.8057920251871,-4.94292303085422
-62.8057920251871,4.94292303085424
-61.2593049850536,14.7070579229221
-58.2044105482111,24.1090562390007
-53.7163303543078,32.9174095771048
-47.905575832802,40.9152270448016
-40.9152270448016,47.905575832802
-32.9174095771048,53.7163303543078
-24.1090562390006,58.2044105482111
-14.707057922922,61.2593049850536
-4.94292303085423,62.8057920251871
4.94292303085424,62.8057920251871
14.707057922922,61.2593049850536
24.1090562390007,58.2044105482111
32.9174095771048,53.7163303543078
40.9152270448016,47.905575832802
47.905575832802,40.9152270448016
53.7163303543078,32.9174095771048
58.2044105482111,24.1090562390007
61.2593049850536,14.707057922922
62.8057920251871,4.94292303085423
62.8057920251871,-4.94292303085423
61.2593049850536,-14.707057922922
58.2044105482111,-24.1090562390007
53.7163303543078,-32.9174095771048
47.905575832802,-40.9152270448016
40.9152270448016,-47.905575832802
32.9174095771048,-53.7163303543078
24.1090562390007,-58.2044105482111
14.707057922922,-61.2593049850536
4.94292303085424,-62.8057920251871
-4.94292303085423,-62.8057920251871
-14.707057922922,-61.2593049850536
-24.1090562390006,-58.2044105482111
-32.9174095771048,-53.7163303543078
-40.9152270448016,-47.905575832802
-47.905575832802,-40.9152270448016
-65.4717101318863,-32.2870743859871
-69.1258994531427,-23.4650809671308
-71.5973254694358,-14.2415935071774
-72.8437013964181,-4.77442843380043
-72.8437013964181,4.77442843380045
-71.5973254694358,14.2415935071774
-69.1258994531427,23.4650809671308
-65.4717101318862,32.2870743859871
-60.6972816980858,40.556627010431
-54.8843059459653,48.132244502305
-48.132244502305,54.8843059459654
-40.556627010431,60.6972816980858
-32.2870743859871,65.4717101318863
-23.4650809671308,69.1258994531427
-14.2415935071774,71.5973254694358
-4.77442843380043,72.8437013964181
4.77442843380044,72.8437013964181
14.2415935071774,71.5973254694358
23.4650809671308,69.1258994531427
32.2870743859871,65.4717101318863
40.556627010431,60.6972816980858
48.132244502305,54.8843059459654
54.8843059459654,48.132244502305
60.6972816980858,40.556627010431
65.4717101318862,32.2870743859871
69.1258994531427,23.4650809671308
71.5973254694358,14.2415935071774
72.8437013964181,4.77442843380044
72.8437013964181,-4.77442843380044
71.5973254694358,-14.2415935071774
69.1258994531427,-23.4650809671308
65.4717101318862,-32.2870743859871
60.6972816980858,-40.556627010431
54.8843059459654,-48.132244502305
48.132244502305,-54.8843059459654
40.556627010431,-60.6972816980858
32.2870743859871,-65.4717101318863
23.4650809671308,-69.1258994531427
14.2415935071774,-71.5973254694358
4.77442843380044,-72.8437013964181
-4.77442843380043,-72.8437013964181
-14.2415935071774,-71.5973254694358
-23.4650809671308,-69.1258994531427
-32.2870743859871,-65.4717101318863
-40.556627010431,-60.6972816980858
-48.132244502305,-54.8843059459654
-54.8843059459653,-48.132244502305
-60.6972816980858,-40.556627010431
-71.8801085141084,-41.5
-75.8242729843359,-33.7591413752914
-78.9376908524978,-25.6484105331206
-81.1862508609059,-17.256670337874
-82.5453173155667,-8.67586245121524
-83.0,1.0164568432923e-14
-82.5453173155667,8.67586245121526
-81.1862508609059,17.256670337874
-78.9376908524977,25.6484105331206
-75.8242729843359,33.7591413752914
-71.8801085141084,41.5
-67.1484105331206,48.7861759402753
-61.6810205146237,55.5378403277852
-55.5378403277852,61.6810205146237
-48.7861759402753,67.1484105331206
-41.5,71.8801085141084
-33.7591413752914,75.8242729843359
-25.6484105331206,78.9376908524978
-17.256670337874,81.1862508609059
-8.67586245121525,82.5453173155667
5.0822842164615205e-15,83.0
8.67586245121524,82.5453173155667
17.256670337874,81.1862508609059
25.6484105331206,78.9376908524977
33.7591413752914,75.8242729843359
41.5,71.8801085141084
48.7861759402753,67.1484105331206
55.5378403277852,61.6810205146237
61.6810205146237,55.5378403277852
67.1484105331206,48.7861759402753
71.8801085141084,41.5
75.8242729843359,33.7591413752914
78.9376908524977,25.6484105331206
81.1862508609059,17.256670337874
82.5453173155667,8.67586245121524
83.0,0.0
82.5453173155667,-8.67586245121524
81.1862508609059,-17.256670337874
78.9376908524977,-25.6484105331206
75.8242729843359,-33.7591413752914
71.8801085141084,-41.5
67.1484105331206,-48.7861759402753
61.6810205146237,-55.5378403277852
55.5378403277852,-61.6810205146237
48.7861759402753,-67.1484105331206
41.5,-71.8801085141084
33.7591413752914,-75.8242729843359
25.6484105331206,-78.9376908524977
17.256670337874,-81.1862508609059
8.67586245121524,-82.5453173155667
5.0822842164615205e-15,-83.0
-8.67586245121525,-82.5453173155667
-17.256670337874,-81.1862508609059
-25.6484105331206,-78.9376908524978
-33.7591413752914,-75.8242729843359
-41.5,-71.8801085141084
-48.7861759402753,-67.1484105331206
-55.5378403277852,-61.6810205146237
-61.6810205146237,-55.5378403277852
-67.1484105331206,-48.7861759402753
